,acc_id,var9_AVG06M,var15,var12
132,242404.0,0.0,False,0.01951856148033859
133,242884.0,0.0,False,0.04299728761215173
134,251401.0,0.0,False,0.029670651650648364
135,251842.0,0.16666666666666666,False,0.044303179461333025
136,252254.0,0.0,False,0.011059976130227755
137,255092.0,0.0,False,0.01272336725058095
138,255686.0,0.16666666666666666,False,0.03159367333115384
139,256002.0,0.0,False,0.014008307068628748
140,256283.0,0.0,False,0.029179068002611
141,259621.0,0.0,False,0.033543634330313925
142,264934.0,0.0,False,0.011949483172833472
143,270997.0,0.0,False,0.01578645323832349
144,271096.0,0.0,False,0.009490139671382318
145,271326.0,0.0,False,0.05347459992400578
146,271574.0,0.0,False,0.035749684159598526
147,273889.0,0.0,False,0.010635630082312246
148,275478.0,0.0,False,0.013487787076169329
149,275765.0,0.0,False,0.007564418070288093
150,286322.0,0.0,False,0.010240504235532584
151,292795.0,0.0,False,0.013837292408415665
152,296286.0,0.0,False,0.020193152490532423
153,297640.0,0.166666667,True,0.3169010412397833
154,298256.0,0.0,True,0.02688372225211512
155,299275.0,0.0,False,0.031284205214339306
156,301220.0,0.0,False,0.01993998866937613
157,303010.0,0.0,False,0.02139985638002447
158,309343.0,0.0,False,0.016077445234597882
159,311620.0,0.0,False,0.03317725866677837
160,317754.0,0.0,False,0.019757835655936876
161,320759.0,0.0,False,0.010118728384468772
162,322878.0,0.0,False,0.0164279932144653
163,325055.0,0.0,False,0.015647620819199803
164,327837.0,0.0,False,0.014546724840519403
165,331769.0,0.0,False,0.012447363024095572
166,337535.0,0.0,False,0.014117219053464023
167,339771.0,0.16666666666666666,False,0.07028995959286706
168,340173.0,0.0,False,0.009907202856897638
169,340562.0,0.0,False,0.014410385382462712
170,340797.0,0.0,False,0.02398512236891678
171,341914.0,0.0,False,0.01041922264235086
172,345510.0,0.0,True,0.055833265181699766
173,346292.0,0.0,False,0.018512779044980943
174,349588.0,0.0,False,0.011906131180028878
175,350648.0,0.0,False,0.01663787529888397
176,350809.0,0.0,False,0.02355126302083048
177,351196.0,0.0,False,0.018307258638856152
178,351865.0,0.16666666666666666,False,0.02961871143187677
179,352511.0,0.0,False,0.12620151132432583
180,352523.0,0.0,False,0.039272180490304995
181,352958.0,0.0,True,0.051357393971161965
182,353754.0,0.0,False,0.021138519953438146
183,355372.0,0.0,False,0.01457250195274017
184,355436.0,0.0,False,0.02278711118156306
185,357223.0,0.0,False,0.020923696195729622
186,360813.0,0.0,False,0.013575469580630299
187,361191.0,0.0,True,0.01403225827441191
188,361312.0,0.0,True,0.02638375640082641
189,363836.0,0.0,False,0.02901570423453047
190,364525.0,0.0,False,0.012348840932194636
191,367414.0,0.16666666666666666,True,0.06132056911611031
192,374568.0,0.0,False,0.019048995949420548
193,380821.0,0.16666666666666666,False,0.08455060965014906
194,383465.0,0.0,True,0.005977873537465468
195,385166.0,0.0,False,0.011902434331875891
196,390540.0,0.0,False,0.03160454171729989
197,390714.0,0.0,False,0.011935073476724617
198,391943.0,0.16666666666666666,False,0.0637943099753795
199,392086.0,0.0,False,0.007697709888348294
200,394207.0,0.0,False,0.010289172285465631
201,395443.0,0.0,False,0.0409002244428995
202,398185.0,0.0,False,0.018655513131481175
203,403965.0,0.0,False,0.028153568484260653
204,404310.0,0.0,False,0.03463421222161021
205,408101.0,0.0,False,0.08263564681979543
206,411443.0,0.166666667,False,0.01972614187147644
207,412315.0,0.0,False,0.021920514373607314
208,413505.0,0.0,False,0.014979469111208467
209,416158.0,0.16666666666666666,False,0.024420167772907415
210,416774.0,0.0,False,0.015010279463063167
211,417338.0,0.0,False,0.02511228663841572
212,421508.0,0.0,True,0.013535578646220525
213,421649.0,0.0,False,0.08768993345370961
214,421960.0,0.0,False,0.0478194316627373
215,422579.0,0.0,True,0.007308575613798875
216,422853.0,0.0,False,0.07066954873147652
217,423099.0,0.0,False,0.18544907334805297
218,428491.0,0.16666666666666666,False,0.025543108198169573
219,429718.0,0.0,False,0.011366891413664999
220,434494.0,0.0,True,0.05394792616859112
221,435873.0,0.0,False,0.026055123841414715
222,438252.0,0.0,True,0.11461513081966182
223,438809.0,0.0,False,0.030185921560685464
224,440605.0,0.16666666666666666,False,0.02022043540713002
225,445350.0,0.0,True,0.008065524744881638
226,447974.0,0.0,False,0.017369231418235515
227,450757.0,0.16666666666666666,False,0.022170524624947393
228,450974.0,0.0,False,0.032172888503265405
229,454063.0,0.0,False,0.014362866124687356
230,455580.0,0.16666666666666666,False,0.029422029763686235
231,455728.0,0.0,False,0.014905124083575708
232,460245.0,0.0,False,0.02561813301488214
233,461900.0,0.0,False,0.02329144048474238
234,462121.0,0.16666666666666666,False,0.049534734216988764
235,462352.0,0.0,False,0.013872858008948658
236,465014.0,0.16666666666666666,False,0.14223005239264935
237,465848.0,0.0,False,0.02450985836709145
238,466931.0,0.0,False,0.04018889874514381
239,471468.0,0.0,False,0.020336910990568984
240,473470.0,0.0,False,0.022774649998251628
241,475057.0,0.16666666666666666,False,0.025575108675201408
242,475095.0,0.0,False,0.04388208561361923
243,476771.0,0.0,False,0.01513189610766934
244,477618.0,0.0,False,0.03043292735694907
245,480848.0,0.0,False,0.010566543988684196
246,483147.0,0.0,True,0.05097202168614752
247,490547.0,0.16666666666666666,False,0.03528862802990986
248,493728.0,0.0,False,0.033039605135399656
249,493817.0,0.0,False,0.012844716785711172
250,494621.0,0.0,False,0.015264338466478585
251,504369.0,0.0,False,0.04278160313330284
252,505871.0,0.0,False,0.00945903911710705
253,507497.0,0.0,False,0.01753915275808632
254,507515.0,0.0,False,0.02480520824814915
255,508356.0,0.0,False,0.01779046629185874
256,515439.0,0.0,False,0.015035394020488877
257,516638.0,0.0,False,0.07492460443006503
258,517524.0,0.0,False,0.010803750580153492
259,520755.0,0.0,False,0.026521244573802446
260,522541.0,0.16666666666666666,False,0.03423529239312836
261,524106.0,0.16666666666666666,False,0.04086646688630193
262,524171.0,0.0,False,0.04508197513531135
263,528974.0,0.0,False,0.010770869822017982
264,532563.0,0.0,False,0.031237459501008334
265,533476.0,0.0,False,0.015119057940022152
266,534467.0,0.0,False,0.00909674388801043
267,544560.0,0.0,False,0.010798416267865436
268,549081.0,0.16666666666666666,False,0.07097163127668266
269,549454.0,0.0,False,0.017763821617792663
270,550486.0,0.0,False,0.013176259051959736
271,550715.0,0.0,False,0.01032040602293704
272,557762.0,0.0,False,0.016544179705793097
273,558035.0,0.0,False,0.012856610186878304
274,558636.0,0.0,False,0.019733891607932614
275,561168.0,0.0,False,0.008926059549384495
276,561169.0,0.0,False,0.024520173513171192
277,561577.0,0.0,False,0.15372607712479272
278,562427.0,0.0,False,0.013575469580630299
279,563614.0,0.0,False,0.012484390260632411
280,570116.0,0.0,False,0.016048573106220834
281,570160.0,0.0,False,0.022450136154506157
282,570855.0,0.0,False,0.026665303767156572
283,572747.0,0.0,True,0.036825349573395
284,578954.0,0.0,False,0.020226622878477773
285,579489.0,0.0,True,0.03549791537769269
286,580654.0,0.0,False,0.03994391921968589
287,584361.0,0.0,True,0.014737690074856476
288,584802.0,0.0,True,0.05516517853535356
289,588598.0,0.0,False,0.012902376791182993
290,588733.0,0.0,False,0.04891518684707734
291,596835.0,0.0,False,0.01430296595077535
292,598736.0,0.0,False,0.014990900372081941
293,599050.0,0.0,False,0.010694130499205552
294,602152.0,0.0,False,0.017430848937056296
295,603980.0,0.16666666666666666,False,0.05150176995907876
296,605409.0,0.0,False,0.014767632447137033
297,607182.0,0.0,False,0.022762537658685772
298,608228.0,0.0,False,0.009353276380422491
299,617712.0,0.0,False,0.024704685530544987
300,618206.0,0.0,False,0.01928032064028935
301,619290.0,0.0,False,0.013413171168015143
302,621519.0,0.0,False,0.02362034381667839
303,624563.0,0.16666666666666666,False,0.031586722919720096
304,625152.0,0.166666667,False,0.0172237022617762
305,627931.0,0.0,False,0.03457087262482758
306,630844.0,0.0,False,0.02384593958798373
307,631168.0,0.0,False,0.018553970629884408
308,633157.0,0.16666666666666666,False,0.03171774017118472
309,633474.0,0.0,False,0.016489011837293288
310,634451.0,0.0,False,0.019456256197647473
311,634638.0,0.0,False,0.03559538060609557
312,637441.0,0.16666666666666666,False,0.02908785855102515
313,640634.0,0.0,False,0.0196801620863865
314,649437.0,0.0,False,0.015762394861162536
315,650312.0,0.0,False,0.013991153551386196
316,668386.0,0.0,False,0.017921764817486963
317,668622.0,0.0,False,0.023301925625426576
318,672467.0,0.0,False,0.010296043366049607
319,673388.0,0.0,False,0.006603727981544046
320,679765.0,0.0,False,0.01372035441972308
321,680665.0,0.0,False,0.03556410697812347
322,682839.0,0.0,False,0.02445508476645925
323,684080.0,0.0,False,0.02373145269206011
324,684868.0,0.0,False,0.039263607427317236
325,685296.0,0.0,False,0.01965401817663416
326,685615.0,0.0,True,0.01654722379788689
327,686669.0,0.16666666666666666,False,0.02272326805520734
328,686786.0,0.0,False,0.008997351605245058
329,687425.0,0.0,False,0.03255649787410112
330,687588.0,0.0,False,0.02842765363441114
331,688987.0,0.16666666666666666,False,0.03832948710954764
332,689133.0,0.0,False,0.031619835742484864
333,689416.0,0.0,False,0.0737697313379531
334,691108.0,0.0,False,0.022042994495310914
335,693176.0,0.0,False,0.018705464305256915
336,693731.0,0.0,False,0.009579718842668951
337,693861.0,0.0,True,0.012163153693631296
338,693992.0,0.0,False,0.02812568700938665
339,694108.0,0.0,False,0.006481714888674939
340,694549.0,0.0,False,0.020011222277938223
341,695779.0,0.0,False,0.02400722663434761
342,696087.0,0.0,False,0.023959141881943303
343,696307.0,0.16666666666666666,True,0.03252828675925522
344,696785.0,0.0,False,0.05635370250390521
345,697548.0,0.0,False,0.019961613553207476
346,698239.0,0.16666666666666666,True,0.056564843893792044
347,699153.0,0.0,False,0.030713579316110417
348,703117.0,0.0,False,0.02346720677779356
349,703340.0,0.16666666666666666,True,0.0196622686449298
350,704591.0,0.0,False,0.07210820084468808
351,706005.0,0.0,False,0.0202318104417442
352,708308.0,0.16666666666666666,False,0.1117699709981738
353,708872.0,0.0,False,0.016130251941122647
354,709009.0,0.0,True,0.026960250523212353
355,714574.0,0.0,False,0.022014793085742095
356,714596.0,0.0,False,0.020987902038398887
357,720089.0,0.0,False,0.01332234678119244
358,723970.0,0.0,False,0.1544556091650224
359,724944.0,0.0,True,0.03382454239521549
360,730509.0,0.0,False,0.04993350412442009
361,736585.0,0.0,False,0.023092321232230654
362,737002.0,0.0,False,0.029167534145753928
363,739371.0,0.0,False,0.01623980332095263
364,739573.0,0.16666666666666666,False,0.2384508293472983
365,741935.0,0.0,False,0.029798626402374965
366,743205.0,0.0,False,0.020480889666068397
367,743634.0,0.0,False,0.017502803001278322
368,744151.0,0.0,False,0.014890436936166696
369,747376.0,0.0,False,0.0404477107363679
370,747844.0,0.0,False,0.020773265188269125
371,749045.0,0.0,False,0.014071379395983756
372,749888.0,0.0,False,0.010738088048770208
373,753011.0,0.0,True,0.006877118455907392
374,753395.0,0.0,False,0.01966361541536117
375,753443.0,0.16666666666666666,False,0.09404280041165212
376,753631.0,0.16666666666666666,False,0.03513505373427376
377,757433.0,0.0,False,0.020421933098296517
378,760814.0,0.166666667,False,0.024335603023467284
379,765709.0,0.0,False,0.006631174135832062
380,766909.0,0.0,False,0.03901401337214648
381,767129.0,0.0,False,0.06520955481903132
382,769092.0,0.0,False,0.009064081230011515
383,769431.0,0.16666666666666666,False,0.029496008910651444
384,777978.0,0.0,False,0.04073022098789266
385,779099.0,0.16666666666666666,False,0.0299276890565228
386,786856.0,0.0,False,0.030565798923944662
387,790445.0,0.0,False,0.02359763395736022
388,791214.0,0.16666666666666666,False,0.03707593291324776
389,791401.0,0.0,False,0.024292188780058357
390,792460.0,0.0,False,0.020919390568012713
391,794194.0,0.16666666666666666,False,0.04433769077699641
392,794929.0,0.0,False,0.07107955781527729
393,796386.0,0.0,False,0.019285787698759577
394,798055.0,0.0,False,0.015728203429515544
395,799202.0,0.166666667,True,0.07206286336776631
396,805497.0,0.16666666666666666,True,0.04530896890180781
397,805540.0,0.0,False,0.01971948070341505
398,806260.0,0.0,False,0.12931250797079272
399,806855.0,0.0,False,0.030852747168957348
400,807764.0,0.0,False,0.05070709697063389
401,808352.0,0.0,False,0.05505371915818114
402,818722.0,0.0,False,0.04044931468631564
403,821948.0,0.166666667,False,0.03685183715907801
404,822057.0,0.0,False,0.0353375444638009
405,831340.0,0.0,False,0.023331108593228983
406,836296.0,0.0,False,0.013044609576523451
407,837752.0,0.0,False,0.01909114127267912
408,846696.0,0.0,False,0.019564572825351775
409,848798.0,0.0,False,0.04430459285172047
410,848992.0,0.0,False,0.015407849675246185
411,849358.0,0.0,False,0.021019479540191895
412,849834.0,0.0,False,0.026751487216017875
413,850299.0,0.0,False,0.016282144455930063
414,850995.0,0.0,False,0.17496790256779288
415,851041.0,0.0,False,0.023625244412126562
416,854074.0,0.16666666666666666,False,0.041043237203257
417,861172.0,0.0,False,0.02237753409202683
418,861367.0,0.0,False,0.08803058511632092
419,861511.0,0.0,False,0.028219736008484157
420,863774.0,0.0,False,0.013330759263463025
421,870076.0,0.0,False,0.011663203916080982
422,870298.0,0.0,False,0.10006106269438586
423,882268.0,0.0,False,0.023927532505876002
424,883204.0,0.0,False,0.041615807010659894
425,892297.0,0.0,False,0.03990584834518198
426,899128.0,0.0,False,0.014244470369934469
427,899261.0,0.0,False,0.0141926997002038
428,900271.0,0.0,False,0.024803945979215276
429,900666.0,0.0,True,0.02524908645445471
430,900941.0,0.0,False,0.03745882085573569
431,901332.0,0.0,False,0.020197060624840963
432,902938.0,0.0,False,0.0287893273294762
433,903366.0,0.0,False,0.040675418030393595
434,903430.0,0.0,False,0.02201514819411333
435,904738.0,0.0,False,0.020646939765153912
436,905551.0,0.16666666666666666,False,0.035041760461367505
437,906029.0,0.0,False,0.01742045181442942
438,906305.0,0.0,False,0.025945669689166184
439,906984.0,0.16666666666666666,False,0.040610363854952744
440,907828.0,0.0,True,0.010288517397877606
441,908393.0,0.0,False,0.017617127755922505
442,908799.0,0.0,False,0.010330780884915283
443,911229.0,0.0,False,0.025003908751743294
444,912324.0,0.0,False,0.013979770143359946
445,915392.0,0.0,False,0.037338818064092776
446,915778.0,0.0,False,0.022119021703349454
447,918832.0,0.0,False,0.010352458180889175
448,922162.0,0.16666666666666666,False,0.0882244985779486
449,923492.0,0.0,True,0.021582112481259578
450,924549.0,0.0,False,0.007493040424060693
451,926984.0,0.0,False,0.019187110686082247
452,930176.0,0.0,False,0.009195538153481937
453,930206.0,0.0,False,0.010289450496499819
454,931919.0,0.0,False,0.013511440145511113
455,937893.0,0.0,False,0.005766260696272608
456,943670.0,0.0,False,0.03168805379276994
457,948045.0,0.0,False,0.022160376834596224
458,954752.0,0.0,False,0.09563690192647602
459,955236.0,0.16666666666666666,False,0.025773095154450247
460,959168.0,0.0,False,0.022619667109124296
461,959355.0,0.0,False,0.015392965192624194
462,959649.0,0.16666666666666666,True,0.03355696510159016
463,960673.0,0.166666667,False,0.10899681934848718
464,961284.0,0.0,False,0.0415891799805095
465,961524.0,0.0,False,0.017366472356883027
466,962736.0,0.0,False,0.028370161159905476
467,963290.0,0.0,False,0.025878081611273005
468,963817.0,0.0,False,0.06966674542282308
469,970455.0,0.0,False,0.020560492739156375
470,970875.0,0.0,False,0.038617453055662124
471,972038.0,0.0,False,0.0202386317859103
472,972625.0,0.0,False,0.01160429830489692
473,975459.0,0.0,False,0.09974897222094824
474,979570.0,0.0,False,0.02360553334878623
475,981927.0,0.0,False,0.029325868249334024
476,983079.0,0.0,False,0.05836024581118188
477,983520.0,0.0,False,0.008135012326983711
478,996566.0,0.166666667,False,0.020622936331481788
479,999714.0,0.0,False,0.0140674901294839
480,1002925.0,0.0,False,0.0369650752394418
481,1004674.0,0.0,False,0.01371127049769294
482,1005517.0,0.0,False,0.014975425400533357
483,1005762.0,0.0,False,0.02272157447260985
484,1008395.0,0.0,False,0.013038953473102492
485,1011945.0,0.0,False,0.030002377554454097
486,1017760.0,0.0,True,0.029586612939496354
487,1018296.0,0.0,False,0.1478465690521532
488,1022873.0,0.0,True,0.07057370551532008
489,1024422.0,0.0,False,0.02761843332125032
490,1024943.0,0.0,True,0.02017438693787939
491,1027279.0,0.0,False,0.028760316876027606
492,1027712.0,0.0,False,0.016852818388871853
493,1031640.0,0.16666666666666666,True,0.4138453115148178
494,1046405.0,0.0,False,0.01721500592614746
495,1047830.0,0.0,False,0.020855033925801528
496,1050032.0,0.16666666666666666,True,0.018523757442274108
497,1052254.0,0.0,False,0.009103218111171272
498,1053180.0,0.0,True,0.008535007997931776
499,1054680.0,0.0,False,0.01658533856800144
500,1060156.0,0.0,False,0.0238825889195816
501,1060990.0,0.0,False,0.013449943600246895
502,1061247.0,0.0,True,0.007301233311588726
503,1067300.0,0.0,False,0.025601725121669697
504,1070034.0,0.0,False,0.017706736414260234
505,1070060.0,0.0,False,0.015367712877312463
506,1070269.0,0.0,True,0.03451214394848203
507,1070577.0,0.0,False,0.033951927595943635
508,1071456.0,0.0,False,0.02402510744653447
509,1078970.0,0.0,False,0.01777872454017328
510,1080062.0,0.16666666666666666,False,0.06255886297839727
511,1080346.0,0.0,False,0.021877375885570722
512,1082134.0,0.0,False,0.023768956427288906
513,1083763.0,0.0,False,0.012285798182294581
514,1084748.0,0.0,False,0.02752635133307066
515,1084989.0,0.0,True,0.020316163460393666
516,1085058.0,0.0,True,0.023570554438626202
517,1085718.0,0.0,False,0.06688373358499966
518,1085859.0,0.0,False,0.013178229308446142
519,1088847.0,0.0,False,0.02743349769311284
520,1091896.0,0.0,False,0.01302614705266822
521,1092192.0,0.0,False,0.0198448919351192
522,1095540.0,0.0,False,0.010604849487308499
523,1101158.0,0.16666666666666666,True,0.1848583975932633
524,1101730.0,0.0,False,0.014733090682170533
525,1104460.0,0.0,False,0.011459000415752334
526,1108829.0,0.0,False,0.00822783539196325
527,1108998.0,0.0,False,0.00913203928651089
528,1110232.0,0.0,False,0.011692262832251147
529,1110319.0,0.0,False,0.02790914403111439
530,1114378.0,0.0,False,0.015693177593802995
531,1118560.0,0.0,False,0.02337355403177103
532,1118942.0,0.16666666666666666,False,0.05827580421456767
533,1120487.0,0.166666667,False,0.04566136614997795
534,1124240.0,0.0,False,0.02523560548844725
535,1125311.0,0.166666667,False,0.04083061582263424
536,1127845.0,0.0,False,0.049130644566651324
537,1128004.0,0.0,False,0.017116381001215264
538,1132461.0,0.0,False,0.03720743540346386
539,1132870.0,0.16666666666666666,False,0.027329319314126514
540,1135015.0,0.0,False,0.022078021828263523
541,1135502.0,0.16666666666666666,False,0.04937385914221221
542,1137701.0,0.166666667,False,0.019106358027816683
543,1139764.0,0.0,False,0.02100475043503611
544,1142316.0,0.0,True,0.02169843208708926
545,1144193.0,0.16666666666666666,False,0.02040126391292434
546,1146405.0,0.0,False,0.009631751420006234
547,1147401.0,0.0,False,0.005707185846698787
548,1147433.0,0.0,False,0.029586325693028822
549,1149888.0,0.0,False,0.01743496721077286
550,1149945.0,0.16666666666666666,False,0.022279573296768527
551,1151868.0,0.0,False,0.012487405963338437
552,1156442.0,0.0,False,0.011223985880149471
553,1159859.0,0.0,False,0.03662074470963553
554,1170245.0,0.0,False,0.031020458441710582
555,1171684.0,0.0,False,0.018099369914845745
556,1179235.0,0.0,False,0.033230932897648585
557,1182128.0,0.0,False,0.02120065540146158
558,1183079.0,0.0,True,0.007507662365257843
559,1185494.0,0.0,False,0.020728999638377182
560,1186461.0,0.0,False,0.026379670759527084
561,1189326.0,0.0,True,0.031504294308491464
562,1189785.0,0.0,False,0.0326933303849989
563,1190085.0,0.0,False,0.018161997529326023
564,1190336.0,0.0,False,0.012778243066904229
565,1191900.0,0.166666667,False,0.04471043796406661
566,1193332.0,0.0,True,0.008850284714808261
567,1194127.0,0.0,False,0.0188066900411156
568,1196940.0,0.0,True,0.11645778679334962
569,1201157.0,0.0,False,0.08392170004889124
570,1208144.0,0.0,False,0.016906480422702305
571,1211753.0,0.16666666666666666,False,0.023223973933508047
572,1213918.0,0.0,False,0.024167388780878415
573,1218000.0,0.0,False,0.022957324397823275
574,1228546.0,0.0,True,0.007399987721282194
575,1229735.0,0.0,False,0.019451118182577352
576,1229833.0,0.0,False,0.040645403613572814
577,1232440.0,0.0,False,0.026266123919954733
578,1233132.0,0.0,False,0.07725611676158328
579,1233697.0,0.0,False,0.04505827048060778
580,1235503.0,0.0,False,0.01894272114681352
581,1236647.0,0.0,True,0.009640993473912647
582,1236897.0,0.0,False,0.025512245479154396
583,1237626.0,0.0,False,0.010474567032487997
584,1244683.0,0.0,False,0.04306761947939192
585,1245914.0,0.0,False,0.024398906629385077
586,1246036.0,0.0,False,0.01352413348787414
587,1251247.0,0.0,False,0.051704747917089684
588,1256435.0,0.0,True,0.012923965951765985
589,1261777.0,0.0,True,0.017929576798615753
590,1264630.0,0.0,False,0.009989691996155346
591,1272128.0,0.0,False,0.17508452993901927
592,1278091.0,0.0,False,0.06787237931032519
593,1281189.0,0.0,False,0.03833196170879686
594,1288636.0,0.0,False,0.03138330918810368
595,1288899.0,0.0,False,0.030190938165757356
596,1289431.0,0.0,False,0.023189328807677843
597,1290473.0,0.0,False,0.0287900320953294
598,1295004.0,0.0,False,0.025643772534190524
599,1295786.0,0.16666666666666666,False,0.020359308205661664
600,1298325.0,0.0,False,0.022340399557162594
601,1301457.0,0.0,True,0.021522171013609603
602,1309528.0,0.0,False,0.02196146953948112
603,1318791.0,0.166666667,False,0.018829333770942275
604,1321857.0,0.0,False,0.016502532996627073
605,1324319.0,0.0,False,0.024333917214103204
606,1325900.0,0.0,False,0.028371413527337103
607,1326344.0,0.0,False,0.010302719493312124
608,1329009.0,0.16666666666666666,False,0.015117175709858037
609,1332742.0,0.0,False,0.020472271342977383
610,1335114.0,0.0,True,0.031332815483480866
